id,neighbourhood_cleansed,latitude,longitude,room_type,price,review_scores_rating
908836,Valley Glen,34.18697,-118.41866,Private room,70.0,4.94
910294,Silver Lake,34.11102,-118.26318,Entire home/apt,200.0,4.75
950208,Beverly Grove,34.08044,-118.36695,Private room,80.0,4.94
951515,Santa Monica,34.00317,-118.47928,Entire home/apt,209.0,4.55
910914,Long Beach,33.76606,-118.16676,Private room,68.0,4.83
1198149,Alhambra,34.07853,-118.11526,Private room,48.0,4.67
1200697,Highland Park,34.12075,-118.17743,Entire home/apt,195.0,5.0
1204042,Pasadena,34.15356,-118.08504,Private room,67.0,4.93
1209832,Fairfax,34.08877,-118.35181,Entire home/apt,80.0,4.69
1212897,Mar Vista,33.99743,-118.44018,Entire home/apt,255.0,5.0
1213127,Venice,33.99977,-118.44954,Entire home/apt,199.0,4.92
1214032,West Hollywood,34.08478,-118.38886,Entire home/apt,325.0,5.0
953971,Beverly Hills,34.06478,-118.39512,Entire home/apt,145.0,4.38
958435,Venice,33.98209762573242,-118.46398162841795,Entire home/apt,842.0,4.97
959751,West Los Angeles,34.04998779296875,-118.4361572265625,Entire home/apt,90.0,4.7
960062,Burbank,34.15707,-118.31684,Private room,91.0,4.93
1103522,Malibu,34.04306,-118.68291,Private room,296.0,5.0
1107730,Silver Lake,34.08387,-118.27427,Private room,85.0,4.95
1108077,Palms,34.01798,-118.41585,Entire home/apt,440.0,5.0
1110856,Santa Monica,34.00774,-118.48142,Private room,71.0,4.89
1112358,Santa Monica,34.04225,-118.47908,Private room,50.0,4.2
1112589,Venice,33.99639,-118.47193,Entire home/apt,78.0,4.91
1112690,Brentwood,34.04392,-118.47059,Private room,65.0,4.33
1115108,Venice,34.00037,-118.45511,Entire home/apt,135.0,5.0
960372,Venice,33.98267,-118.46868,Entire home/apt,225.0,4.63
961834,West Los Angeles,34.04753494262695,-118.43470001220705,Entire home/apt,95.0,4.69
961852,Silver Lake,34.08619,-118.26862,Entire home/apt,396.0,4.97
964803,Silver Lake,34.10584,-118.25647,Entire home/apt,122.0,4.94
1217295,Highland Park,34.10948,-118.19055,Entire home/apt,225.0,4.77
1217517,Redondo Beach,33.84645,-118.39058,Private room,118.0,4.96
1219615,Hollywood,34.09226,-118.33893,Entire home/apt,108.0,4.71
1220178,Malibu,34.04181,-118.88698,Entire home/apt,408.0,4.93
1220414,Mid-Wilshire,34.05423560616228,-118.35729641101396,Entire home/apt,300.0,4.91
1220989,Silver Lake,34.1063,-118.2698,Entire home/apt,395.0,4.9
1221430,Mid-City,34.04439,-118.38563,Private room,68.0,4.92
966019,Hermosa Beach,33.86926,-118.39669,Entire home/apt,188.0,4.88
967783,Mar Vista,34.002216,-118.432892,Private room,53.0,4.89
1115276,Silver Lake,34.09417,-118.27251,Entire home/apt,119.0,4.91
1125117,Downtown,34.04827,-118.23603,Private room,41.0,4.39
1125142,Downtown,34.04827,-118.23603,Private room,41.0,4.33
1126884,Eagle Rock,34.14192,-118.21572,Entire home/apt,140.0,4.74
1127572,Beverly Grove,34.0886,-118.37659,Private room,100.0,4.86
1132215,Silver Lake,34.08419,-118.27837,Entire home/apt,190.0,4.73
969436,Sherman Oaks,34.14791,-118.46739,Entire home/apt,219.0,5.0
970942,Beverly Grove,34.0699,-118.36905,Entire home/apt,150.0,4.71
1223274,Santa Monica,34.01301,-118.48384,Entire home/apt,88.0,4.69
1226155,Silver Lake,34.08114,-118.28315,Entire home/apt,165.0,4.77
1226324,Vermont Square,34.00681,-118.31471,Private room,50.0,4.94
1233296,Alhambra,34.07848547135846,-118.11629749846294,Private room,48.0,4.41
1236639,Rancho Palos Verdes,33.74833,-118.40634,Private room,4750.0,4.83
1240012,Downtown,34.04827,-118.23603,Private room,41.0,4.65
1240735,Hollywood Hills West,34.10051,-118.37997,Private room,200.0,4.98
975453,Mid-City,34.0405,-118.33628,Entire home/apt,90.0,4.78
1240859,Hollywood,34.1,-118.32807,Private room,60.0,4.72
1240876,Hollywood,34.10145,-118.32816,Private room,60.0,4.63
1240889,Hollywood,34.10024,-118.32759,Private room,60.0,4.58
1240919,Hollywood,34.10136,-118.32788,Private room,60.0,4.74
1240928,Hollywood,34.10231,-118.32907,Private room,60.0,4.74
1246134,Venice,33.99905,-118.46518,Private room,159.0,4.88
1246711,Topanga,34.10527,-118.62838,Entire home/apt,167.0,4.88
1246861,Pasadena,34.17716,-118.13545,Private room,93.0,4.75
978130,Beverly Hills,34.08713,-118.41161,Entire home/apt,786.0,4.8
978823,Long Beach,33.78985,-118.2037,Entire home/apt,224.0,4.83
1138715,Hollywood,34.10216,-118.33778,Entire home/apt,199.0,4.75
1147968,Hancock Park,34.08019,-118.32747,Entire home/apt,149.0,4.99
1159652,Hermosa Beach,33.85813,-118.39369,Entire home/apt,197.0,4.7
1160256,Santa Monica,34.01925,-118.49343,Entire home/apt,224.0,4.61
1160367,Reseda,34.2018,-118.54782,Entire home/apt,94.0,4.88
1167685,Studio City,34.14619,-118.39932,Entire home/apt,198.0,4.92
1168086,Hollywood,34.08774,-118.3353229,Private room,136.0,4.99
1170934,East Hollywood,34.08932,-118.29512,Entire home/apt,92.0,4.66
1172076,Pacific Palisades,34.04682,-118.5292,Entire home/apt,249.0,4.86
1175027,Glendale,34.1606,-118.26255,Entire home/apt,320.0,4.53
1178596,Culver City,34.02871,-118.38523,Private room,58.0,4.92
1180144,Malibu,34.02497,-118.79521,Entire home/apt,137.0,4.83
1180428,Mount Washington,34.11146,-118.21216,Entire home/apt,129.0,4.95
1251560,Mount Washington,34.10171,-118.22505,Entire home/apt,51.0,4.9
1252837,Topanga,34.10692,-118.62826,Entire home/apt,111.0,4.68
1256645,Beverly Grove,34.08834,-118.36624,Entire home/apt,290.0,4.81
1257025,Santa Monica,34.02251,-118.50066,Private room,80.0,4.66
1259730,Hollywood Hills,34.10868,-118.33835,Entire home/apt,120.0,4.9
1261013,Hollywood,34.0864,-118.33492,Entire home/apt,100.0,4.88
1262262,Silver Lake,34.09467,-118.26853,Entire home/apt,158.0,4.93
1263333,Hollywood Hills,34.11786,-118.34003,Private room,88.0,4.83
1264179,West Hollywood,34.08822,-118.35561,Entire home/apt,210.0,4.68
1271057,Santa Monica,34.00586,-118.48398,Private room,357.0,4.81
1278671,San Gabriel,34.08338784697017,-118.09720984210438,Private room,40.0,4.36
984743,Hollywood Hills,34.12793,-118.32083,Entire home/apt,329.0,4.83
990385,Downtown,34.04827,-118.23603,Private room,41.0,4.36
990565,Mar Vista,34.00206,-118.43012,Private room,78.0,4.93
994791,Palms,34.02517,-118.42694,Private room,38.0,4.95
1186217,Beverly Crest,34.1087,-118.43367,Entire home/apt,536.0,4.75
1187054,Downtown,34.0504,-118.2459,Entire home/apt,149.0,5.0
1187091,San Pedro,33.73096,-118.29905,Entire home/apt,128.0,4.91
1305637,Hollywood,34.08919,-118.32434,Private room,70.0,4.56
1308927,Sherman Oaks,34.15494,-118.45583,Private room,131.0,4.77
1309326,Hollywood,34.09825,-118.33655,Entire home/apt,54.0,4.31
1312034,Santa Monica,34.03561,-118.474373,Entire home/apt,103.0,4.69
1283585,Hollywood Hills West,34.11292,-118.37515,Entire home/apt,267.0,5.0
1287456,Los Feliz,34.09711,-118.27649,Entire home/apt,150.0,4.81
1288452,Hollywood Hills,34.12821,-118.34467,Private room,103.0,4.93
1291392,Long Beach,33.77511,-118.17571,Entire home/apt,142.0,4.63
1292476,Venice,33.99521,-118.45409,Entire home/apt,169.0,4.88
997978,Topanga,34.10367,-118.62536,Entire home/apt,183.0,4.96
1003048,Pasadena,34.1598,-118.14271,Entire home/apt,117.0,4.84
1006774,West Los Angeles,34.04133,-118.43626,Private room,87.0,4.82
1292527,Hollywood Hills West,34.09842,-118.36302,Private room,70.0,4.77
1292654,Culver City,33.99334,-118.43392,Private room,71.0,4.87
1294678,Venice,33.99808,-118.45645,Entire home/apt,600.0,4.93
1294861,Hollywood Hills,34.1303,-118.34471,Private room,114.0,4.91
1297940,Northridge,34.24909,-118.5344,Private room,50.0,4.23
1298276,Unincorporated Santa Monica Mountains,34.04368,-118.74075,Entire home/apt,321.0,4.72
1305483,Mount Washington,34.11028,-118.22064,Entire home/apt,157.0,4.86
1313173,Venice,33.99134,-118.45566,Private room,125.0,5.0
1313414,Burbank,34.1682888984077,-118.33080836267926,Entire home/apt,95.0,4.96
1317166,Venice,33.97948,-118.46729,Private room,230.0,4.95
1327133,Echo Park,34.09419,-118.25122,Entire home/apt,489.0,5.0
1332728,Marina del Rey,33.98532,-118.4531,Entire home/apt,257.0,4.94
1343729,Long Beach,33.75694,-118.12398,Private room,179.0,4.1
1346324,Sawtelle,34.03168,-118.44018,Entire home/apt,165.0,4.75
1349142,Hollywood,34.09767,-118.3381,Entire home/apt,93.0,4.1
1351169,West Hollywood,34.09274,-118.34756,Entire home/apt,173.0,4.96
1354761,Del Rey,33.98682,-118.42494,Entire home/apt,125.0,4.8
1355192,Calabasas,34.15715,-118.69686,Private room,83.0,5.0
1365536,Venice,33.98707,-118.45548,Entire home/apt,299.0,4.74
1365676,Studio City,34.14766,-118.40721,Entire home/apt,187.0,4.8
1373250,Mid-City,34.04510929310949,-118.35945575231976,Private room,120.0,4.95
1006850,Palms,34.02761,-118.40958,Private room,45.0,4.63
1007338,Santa Monica,34.02781,-118.49267,Private room,89.0,4.66
1515883,Long Beach,33.819183,-118.175247,Entire home/apt,130.0,4.88
1516472,North Hollywood,34.1819,-118.38086,Private room,36.0,4.63
1520731,Venice,33.99052,-118.46527,Entire home/apt,139.0,5.0
1521508,Beverly Grove,34.0802,-118.36586,Private room,55.0,4.95
1526270,Lancaster,34.6786129,-118.2065851,Private room,75.0,5.0
1537377,Monrovia,34.16103,-117.97922,Entire home/apt,350.0,4.67
1537988,Valley Village,34.15709,-118.38313,Private room,59.0,5.0
1008814,West Hollywood,34.09281,-118.37074,Private room,103.0,4.89
1012454,Hollywood Hills,34.108788,-118.339195,Entire home/apt,299.0,4.93
1014088,Fairfax,34.08282,-118.35294,Entire home/apt,78.0,4.78
1019417,Hollywood Hills,34.11611,-118.32357,Entire home/apt,214.0,5.0
1543164,Fairfax,34.08705,-118.3504,Entire home/apt,95.0,4.53
1545503,Mid-City,34.04603,-118.36303,Entire home/apt,144.0,4.94
1556821,Venice,33.99019,-118.47637,Entire home/apt,169.0,5.0
1557220,San Fernando,34.2971,-118.43554,Private room,122.0,4.95
1557272,San Fernando,34.29564,-118.4381,Private room,122.0,4.77
1560795,West Hollywood,34.0907,-118.37879,Entire home/apt,271.0,4.96
1561140,Beverly Hills,34.10898,-118.39163,Entire home/apt,670.0,4.86
1562549,Echo Park,34.09069,-118.24688,Entire home/apt,100.0,4.89
1373260,Altadena,34.17935,-118.1358,Entire home/apt,124.0,4.88
1377873,Playa del Rey,33.95695,-118.44053,Entire home/apt,282.0,4.22
1378519,Santa Monica,34.03359193466626,-118.46912946710847,Private room,59.0,4.62
1381300,North Hollywood,34.15879,-118.37348,Private room,75.0,5.0
1381369,Silver Lake,34.09335,-118.27285,Entire home/apt,580.0,4.94
1387810,Beverly Grove,34.07104,-118.36672,Entire home/apt,230.0,4.79
1392920,Studio City,34.13205,-118.36303,Entire home/apt,200.0,4.92
1393501,Koreatown,34.070049,-118.312822,Entire home/apt,149.0,5.0
1399365,Santa Monica,34.02461,-118.48571,Entire home/apt,189.0,4.94
1408665,Hollywood Hills West,34.10766,-118.37301,Entire home/apt,450.0,4.87
1409099,Venice,33.98403,-118.47005,Entire home/apt,189.0,4.67
1416913,Westchester,33.96714,-118.39998,Private room,65.0,5.0
1417038,Long Beach,33.8229,-118.19185,Entire home/apt,153.0,4.75
1417709,Canoga Park,34.19093,-118.59068,Private room,53.0,4.2
1423339,Silver Lake,34.1001,-118.26708,Entire home/apt,122.0,5.0
1021820,Venice,33.98835,-118.47015,Entire home/apt,270.0,4.65
1023702,Culver City,34.01435,-118.39237,Entire home/apt,536.0,4.91
1567217,West Hollywood,34.08835,-118.38317,Entire home/apt,130.0,4.78
1570418,Unincorporated Santa Monica Mountains,34.08291,-118.88406,Entire home/apt,1025.0,4.86
1570497,Hollywood,34.08585,-118.34293,Private room,85.0,4.78
1571017,Downtown,34.04827,-118.23603,Private room,41.0,4.65
1589503,Hollywood Hills West,34.11259,-118.38873,Private room,85.0,5.0
1602551,Venice,33.98455,-118.46902,Entire home/apt,269.0,4.91
1025111,Palmdale,34.57101,-118.13765,Entire home/apt,126.0,4.83
1025161,Mid-Wilshire,34.060768127441406,-118.3476104736328,Private room,106.0,4.88
1027368,Redondo Beach,33.82173904051082,-118.38722211060268,Entire home/apt,504.0,4.92
1602770,Montecito Heights,34.09002,-118.18544,Entire home/apt,85.0,4.89
1602772,Montecito Heights,34.09006,-118.18683,Entire home/apt,109.0,4.92
1605682,Sawtelle,34.04807,-118.45549,Entire home/apt,195.0,5.0
1617945,Venice,33.98307,-118.46929,Entire home/apt,139.0,4.75
1623443,Venice,33.9884,-118.47433,Entire home/apt,68.0,4.55
1628111,Hollywood,34.0976,-118.33695,Entire home/apt,59.0,4.22
1036039,Santa Monica,34.02748,-118.49319,Entire home/apt,100.0,5.0
1036437,Santa Monica,34.02788,-118.49326,Entire home/apt,125.0,4.09
1039000,West Hollywood,34.09475,-118.37055,Private room,81.0,4.9
1040399,Los Feliz,34.09771,-118.28621,Entire home/apt,156.0,4.78
1041616,Beverly Grove,34.07428,-118.38686,Entire home/apt,119.0,4.0
1042282,Pasadena,34.14327,-118.10633,Entire home/apt,400.0,5.0
1423375,Silver Lake,34.10183,-118.26616,Entire home/apt,689.0,4.92
1429012,Santa Monica,34.02876,-118.49254,Entire home/apt,150.0,4.57
1444920,Arlington Heights,34.05084,-118.31712,Entire home/apt,300.0,4.71
1446051,West Hollywood,34.09398,-118.36148,Entire home/apt,100.0,4.97
1446428,East Hollywood,34.07649,-118.30286,Entire home/apt,82.0,4.92
1451415,Venice,33.99325,-118.47865,Private room,100.0,4.78
1453493,Long Beach,33.75706,-118.13322,Entire home/apt,137.0,4.92
1455223,Long Beach,33.87377,-118.19683,Entire home/apt,351.0,4.57
1628415,Malibu,34.04327,-118.88437,Entire home/apt,232.0,4.96
1630098,University Park,34.02835,-118.28725,Private room,50.0,4.68
1632636,Highland Park,34.126138166234085,-118.17808149129482,Private room,94.0,4.84
1634003,Pasadena,34.17319,-118.12242,Private room,93.0,4.86
1637056,Carthay,34.0618,-118.36427,Entire home/apt,228.0,4.99
1640389,Altadena,34.20884,-118.1645,Entire home/apt,120.0,4.74
1649330,Redondo Beach,33.87188,-118.38593,Entire home/apt,149.0,4.88
1650928,Hollywood Hills,34.11516,-118.34403,Entire home/apt,725.0,5.0
1042878,Mar Vista,34.00868,-118.45281,Entire home/apt,190.0,4.83
1043146,Hollywood Hills West,34.09806823730469,-118.37297058105467,Entire home/apt,900.0,4.76
1471199,Venice,34.00297,-118.46416,Entire home/apt,198.0,4.74
1474369,Calabasas,34.15633,-118.69673,Private room,49.0,4.88
1476120,Silver Lake,34.09957,-118.26784,Entire home/apt,145.0,4.94
1476694,Echo Park,34.07514,-118.25594,Entire home/apt,297.0,4.65
1479084,Pico-Robertson,34.05437,-118.40225,Entire home/apt,175.0,4.98
1488096,West Los Angeles,34.04981231689453,-118.4365463256836,Entire home/apt,95.0,4.57
1488104,Torrance,33.822453,-118.373482,Entire home/apt,94.0,4.85
1488347,West Los Angeles,34.04765701293945,-118.43498992919922,Entire home/apt,99.0,4.56
1689118,West Covina,34.01696,-117.89129,Entire home/apt,259.0,4.56
1652433,San Pedro,33.70797242971344,-118.2867835953091,Entire home/apt,154.0,4.65
1653289,Sawtelle,34.04262,-118.46882,Private room,56.0,4.67
1659223,Beverly Grove,34.07347,-118.36546,Entire home/apt,245.0,4.98
1660593,Hollywood Hills,34.11816,-118.32445,Entire home/apt,84.0,4.84
1663953,Redondo Beach,33.83615,-118.38814,Entire home/apt,152.0,4.83
1664530,Torrance,33.82367,-118.37388,Entire home/apt,99.0,4.86
1665692,Venice,33.99534,-118.46222,Entire home/apt,134.0,4.75
1700085,Hollywood Hills,34.12002,-118.32136,Entire home/apt,245.0,4.93
1702109,Manhattan Beach,33.89878,-118.41573,Entire home/apt,500.0,4.96
1493379,Silver Lake,34.09328,-118.28153,Entire home/apt,121.0,4.7
1495256,Playa del Rey,33.96193,-118.4541,Entire home/apt,651.0,4.87
1503555,Hollywood Hills West,34.09711,-118.38121,Entire home/apt,391.0,4.94
1508079,Venice,33.98405838012695,-118.47040557861328,Entire home/apt,269.0,4.83
1853946,Silver Lake,34.09432,-118.27554,Entire home/apt,150.0,4.94
1708422,Highland Park,34.12599,-118.19291,Entire home/apt,97.0,4.93
1708668,Manhattan Beach,33.90052,-118.41685,Entire home/apt,350.0,4.98
1669744,Hollywood Hills,34.110130310058594,-118.34120178222656,Entire home/apt,195.0,4.8
1671963,Studio City,34.14883,-118.38895,Entire home/apt,330.0,5.0
1677930,Del Rey,33.98721,-118.42083,Entire home/apt,135.0,4.98
1681745,Venice,33.98353,-118.46441,Entire home/apt,337.0,4.86
1683776,Fairfax,34.08212,-118.35752,Entire home/apt,143.0,4.86
1687458,Hollywood,34.09788,-118.33864,Entire home/apt,44.0,4.29
1688018,Glassell Park,34.10547,-118.23504,Entire home/apt,55.0,4.82
1718074,El Segundo,33.9214,-118.41925,Entire home/apt,387.0,4.54
1859235,Culver City,34.01334,-118.4088,Entire home/apt,110.0,4.95
1861007,Hollywood Hills West,34.11789,-118.34936,Entire home/apt,1400.0,4.71
1861474,West Hollywood,34.08739,-118.35401,Entire home/apt,170.0,4.78
1861508,Del Rey,33.98668,-118.42169,Private room,65.0,4.63
1864439,Brentwood,34.04811,-118.48641,Entire home/apt,175.0,4.96
1724222,Woodland Hills,34.15726,-118.63245,Private room,126.0,5.0
1726056,Venice,33.99345,-118.46259,Entire home/apt,304.0,5.0
1737628,Silver Lake,34.07701,-118.27781,Entire home/apt,143.0,4.84
1688283,Hancock Park,34.08133,-118.33706,Entire home/apt,113.0,4.7
2062949,Mar Vista,34.00329,-118.42727,Entire home/apt,75.0,4.6
2065480,Carthay,34.05774,-118.3708,Private room,60.0,4.57
2069994,Beverly Grove,34.08127,-118.37443,Private room,80.0,4.86
2070289,Pasadena,34.14354,-118.11175,Entire home/apt,300.0,4.98
2071104,Altadena,34.17937,-118.13556,Entire home/apt,320.0,4.98
1741157,Manhattan Beach,33.88895,-118.41013,Private room,86.0,4.87
1742908,Marina del Rey,33.98551,-118.45433,Entire home/apt,270.0,5.0
1745439,Venice,33.99376,-118.46168,Entire home/apt,275.0,4.65
1747484,Koreatown,34.06092,-118.29485,Private room,80.0,4.81
1865992,Malibu,34.04122,-118.89083,Entire home/apt,3929.0,4.9
1869438,Venice,33.97555,-118.46302,Entire home/apt,112.0,4.69
1875734,Hollywood,34.09864,-118.33761,Entire home/apt,54.0,4.14
1892721,Sherman Oaks,34.16918,-118.44459,Entire home/apt,213.0,4.9
1892860,Mid-City,34.05171,-118.37559,Private room,52.0,5.0
1903232,Highland Park,34.127052307128906,-118.19367218017578,Entire home/apt,75.0,4.9
1905849,Torrance,33.84516,-118.37559,Entire home/apt,296.0,4.97
1909933,Burbank,34.14757,-118.34368,Entire home/apt,149.0,4.92
1924995,Altadena,34.17302,-118.11019,Private room,42.0,4.98
2073869,Sherman Oaks,34.14465,-118.44488,Private room,65.0,4.76
2079189,Manhattan Beach,33.87876,-118.39894,Entire home/apt,732.0,4.63
2079551,Silver Lake,34.08866,-118.27839,Entire home/apt,238.0,4.94
2083347,Pasadena,34.13089,-118.13761,Private room,87.0,4.95
2093182,Downtown,34.04754,-118.24025,Private room,89.0,4.86
2094250,Mar Vista,34.00985,-118.43589,Entire home/apt,125.0,4.84
1747848,San Pedro,33.71288,-118.29126,Entire home/apt,156.0,4.55
1750808,Santa Monica,34.0395,-118.48144,Entire home/apt,725.0,4.96
1751638,Inglewood,33.96123,-118.34422,Entire home/apt,135.0,4.84
1751814,Eagle Rock,34.13461,-118.21715,Entire home/apt,85.0,4.78
1752714,Beverly Hills,34.07801,-118.39084,Private room,183.0,4.94
1925626,Encino,34.16204,-118.48089,Entire home/apt,139.0,4.98
1925843,Echo Park,34.09182,-118.25352,Entire home/apt,125.0,4.95
1929094,Silver Lake,34.10176,-118.26951,Entire home/apt,117.0,4.75
1939245,El Sereno,34.09573230703208,-118.16909100872424,Entire home/apt,87.0,4.84
1941221,Silver Lake,34.09932,-118.25426,Entire home/apt,337.0,4.86
1959307,Mid-City,34.04377,-118.38383,Private room,62.0,4.94
1759701,Downtown,34.04433,-118.25124,Entire home/apt,143.0,4.6
2098060,Pasadena,34.16548,-118.16454,Entire home/apt,80.0,4.86
2098334,Echo Park,34.07869,-118.25758,Entire home/apt,134.0,4.62
2101336,Hollywood,34.10509,-118.31491,Entire home/apt,77.0,4.87
2110830,Hollywood Hills,34.13153,-118.35775,Private room,107.0,5.0
2111804,Sherman Oaks,34.16331,-118.45461,Entire home/apt,153.0,4.94
2114825,Van Nuys,34.19686,-118.43709,Private room,87.0,4.99
2123526,Northridge,34.24633,-118.55786,Shared room,27.0,4.65
1759806,Downtown,34.04808,-118.25537,Entire home/apt,132.0,4.58
1779146,Silver Lake,34.10252,-118.26965,Entire home/apt,250.0,4.89
2124140,Van Nuys,34.18916,-118.47772,Entire home/apt,505.0,4.89
2127148,Beverly Hills,34.06472,-118.40358,Entire home/apt,149.0,4.69
2127823,Reseda,34.21325,-118.53346,Shared room,23.0,4.64
2128052,Silver Lake,34.09183,-118.28204,Entire home/apt,68.0,4.96
2134400,Van Nuys,34.1859,-118.46032,Private room,180.0,4.84
2141767,Venice,33.99245,-118.45222,Entire home/apt,139.0,4.79
1781488,Altadena,34.17314,-118.1112,Entire home/apt,671.0,4.78
